Time (sec)	L-shell	10 MeV/G	32 MeV/G	100 MeV/G	320 MeV/G	1000 MeV/G	3200 MeV/G	10000 MeV/G	32000 MeV/G	100000 MeV/G	320000 MeV/G
256907105	12.4485	0.004655162	0.000471931	4.86111E-05	4.42878E-06	3.70472E-07	2.45181E-08	1.4291E-09	6.72144E-11	3.01306E-12	1.17595E-13
296991905	12.4495	0.233164065	0.00843992	0.000347538	1.52845E-05	8.57426E-07	5.24214E-08	3.51526E-09	2.01287E-10	9.51128E-12	2.75218E-13
318176705	12.4498	0.004639743	0.000558854	6.75644E-05	7.10349E-06	6.61093E-07	4.67266E-08	2.78353E-09	1.28906E-10	5.53379E-12	2.0263E-13
334775705	12.4503	0.00523045	0.00048001	4.62779E-05	4.22022E-06	3.88406E-07	3.05899E-08	2.1497E-09	1.17695E-10	5.74751E-12	2.29961E-13
256800905	12.4515	0.006528614	0.000798745	9.53504E-05	9.3411E-06	7.57631E-07	4.4969E-08	2.29943E-09	9.55994E-11	3.87693E-12	1.3922E-13
263531105	12.4527	0.010788666	0.002637855	0.000274373	1.2409E-05	4.63194E-07	1.75455E-08	8.1939E-10	4.00842E-11	2.23164E-12	1.21853E-13
260483105	12.4539	0.534302203	0.013044921	0.000372899	1.1864E-05	4.99649E-07	2.56056E-08	1.5093E-09	8.9687E-11	4.87824E-12	1.91655E-13
326082305	12.4579	0.13689927	0.00504944	0.000209915	9.13012E-06	4.89323E-07	2.73268E-08	1.62175E-09	8.30702E-11	3.95522E-12	1.53561E-13
242445305	12.4582	0.158385185	0.005173584	0.000177804	5.74137E-06	2.19315E-07	9.27703E-09	4.87131E-10	2.67528E-11	1.66127E-12	1.01117E-13
267845105	12.4607	0.000243112	7.97267E-05	2.34902E-05	5.02906E-06	7.09323E-07	5.88665E-08	3.48899E-09	1.48577E-10	5.70166E-12	1.84387E-13
260484905	12.4611	0.020011366	0.000998831	5.57122E-05	3.25802E-06	2.33052E-07	1.75986E-08	1.4123E-09	9.56953E-11	5.3634E-12	1.93635E-13
267745505	12.4637	0.008111836	0.001021568	0.000127179	1.33544E-05	1.18928E-06	7.75134E-08	4.20133E-09	1.76907E-10	6.97343E-12	2.3601E-13
378392705	12.4639	0.000612916	9.68427E-05	1.49938E-05	1.95034E-06	2.1226E-07	1.69381E-08	1.12699E-09	5.91632E-11	2.92467E-12	1.25708E-13
297001505	12.4658	0.000691751	0.000207666	5.5181E-05	1.03009E-05	1.23489E-06	8.72013E-08	4.57577E-09	1.80184E-10	6.64929E-12	2.1218E-13
242433905	12.4663	0.117182205	0.00327112	0.000101904	3.25356E-06	1.32347E-07	6.17137E-09	3.59446E-10	2.19564E-11	1.51185E-12	1.02174E-13
275068505	12.4691	0.007672592	0.000952804	0.000111297	9.99556E-06	7.0844E-07	3.73256E-08	1.82058E-09	7.78665E-11	3.43951E-12	1.4012E-13
331333505	12.4695	0.945904751	0.020909507	0.000541306	1.54614E-05	6.05581E-07	2.76123E-08	1.50015E-09	7.67507E-11	3.80412E-12	1.50727E-13
275063705	12.4721	0.01380022	0.001348399	0.000127676	9.75898E-06	6.34205E-07	3.25496E-08	1.60614E-09	7.09112E-11	3.26373E-12	1.39394E-13
340050905	12.4809	1.526964964	0.02763343	0.000592189	1.41726E-05	4.78713E-07	1.93556E-08	9.68438E-10	4.7936E-11	2.48521E-12	1.15408E-13
307121705	12.4834	0.456988023	0.01237486	0.000386599	1.30536E-05	5.79577E-07	2.86421E-08	1.60343E-09	8.06342E-11	3.79615E-12	1.41409E-13
296999105	12.4878	0.007556109	0.001055604	0.000142011	1.53434E-05	1.31914E-06	7.97028E-08	4.01212E-09	1.60392E-10	6.17028E-12	2.08124E-13
275058905	12.4916	0.226656481	0.010320329	0.000493687	2.15753E-05	9.74613E-07	4.05514E-08	1.7965E-09	7.4931E-11	3.35133E-12	1.41044E-13
282584105	12.4926	0.2248139	0.007940802	0.000318883	1.36288E-05	7.38837E-07	4.31699E-08	2.73676E-09	1.4751E-10	6.78007E-12	2.13805E-13
326082905	12.4927	0.085976541	0.003756276	0.000182003	8.9921E-06	5.22009E-07	3.00525E-08	1.76532E-09	8.77913E-11	4.08411E-12	1.58485E-13
256801505	12.4928	0.00026048	9.00094E-05	2.69781E-05	5.49574E-06	6.88366E-07	4.96635E-08	2.66349E-09	1.08457E-10	4.18246E-12	1.40771E-13
297000905	12.4935	0.00106626	0.000280189	6.58944E-05	1.10637E-05	1.2302E-06	8.31112E-08	4.29248E-09	1.69722E-10	6.37034E-12	2.08509E-13
343911305	12.4935	1.310675707	0.031880179	0.000883588	2.55663E-05	9.32195E-07	3.63016E-08	1.61603E-09	6.88077E-11	3.12157E-12	1.31923E-13
267848705	12.4945	0.001040015	0.000159863	2.46728E-05	3.35956E-06	4.0428E-07	3.62464E-08	2.55347E-09	1.2737E-10	5.33203E-12	1.75264E-13
326087105	12.4945	0.022593805	0.001381537	9.15181E-05	5.99004E-06	4.31274E-07	2.88212E-08	1.83819E-09	9.43063E-11	4.35418E-12	1.63409E-13
307242905	12.4953	0.792649088	0.02077648	0.000629541	2.06725E-05	8.98112E-07	4.36719E-08	2.41165E-09	1.1867E-10	5.33111E-12	1.80198E-13
307243505	12.4962	0.042595573	0.002630549	0.00017334	1.09045E-05	7.17266E-07	4.16285E-08	2.27271E-09	1.01746E-10	4.31411E-12	1.56787E-13
256806305	12.4983	0.079948868	0.003690684	0.000189119	9.93762E-06	6.16411E-07	3.80122E-08	2.3491E-09	1.17149E-10	5.03964E-12	1.63387E-13
297104705	12.5004	0.012013858	0.001214331	0.000125161	1.14767E-05	9.66707E-07	6.32756E-08	3.50753E-09	1.48923E-10	5.765E-12	1.86823E-13
267844505	12.5005	0.000174345	6.45059E-05	2.12025E-05	4.9741E-06	7.44173E-07	6.3564E-08	3.79175E-09	1.60437E-10	6.0759E-12	1.9312E-13
296999705	12.5024	0.001633773	0.000378422	7.90654E-05	1.192E-05	1.22137E-06	7.83785E-08	3.96732E-09	1.57354E-10	6.01704E-12	2.02703E-13
297000305	12.5049	0.000712812	0.000210088	5.47869E-05	1.00197E-05	1.17773E-06	8.20403E-08	4.29631E-09	1.70816E-10	6.41922E-12	2.09918E-13
275063105	12.5072	0.012918923	0.001365247	0.00013648	1.05804E-05	6.71087E-07	3.32521E-08	1.60211E-09	7.00494E-11	3.22898E-12	1.39137E-13
347278505	12.5090	1.219044975	0.024235786	0.00056851	1.48842E-05	5.48923E-07	2.43951E-08	1.34789E-09	7.33395E-11	3.96077E-12	1.63325E-13
282573905	12.5143	0.000214134	5.52391E-05	1.34649E-05	2.61615E-06	3.80368E-07	3.57562E-08	2.45765E-09	1.1946E-10	5.05451E-12	1.75439E-13
307244105	12.5148	0.074103488	0.003547553	0.000187373	1.00272E-05	6.2023E-07	3.72613E-08	2.21558E-09	1.07237E-10	4.6456E-12	1.60399E-13
274957505	12.5149	0.008009317	0.001044478	0.000125137	1.10977E-05	7.55642E-07	3.84747E-08	1.86243E-09	8.10552E-11	3.70513E-12	1.58022E-13
411609905	12.5156	0.101290576	0.003827425	0.000163608	7.40198E-06	4.21103E-07	2.57329E-08	1.70674E-09	9.7366E-11	4.85458E-12	1.74517E-13
291599105	12.5182	0.663541214	0.017041011	0.000473008	1.27538E-05	4.24439E-07	1.60422E-08	7.66835E-10	3.86199E-11	2.2142E-12	1.2458E-13
307235105	12.5240	0.011754388	0.001348515	0.000152143	1.42546E-05	1.12305E-06	6.52081E-08	3.25858E-09	1.31582E-10	5.15644E-12	1.78029E-13
282580505	12.5241	0.004108452	0.00050244	6.10428E-05	6.31542E-06	5.63591E-07	3.76118E-08	2.13162E-09	9.57163E-11	4.07349E-12	1.50478E-13
242444705	12.5243	0.223469633	0.006394292	0.000197938	5.97625E-06	2.21162E-07	9.23294E-09	4.82841E-10	2.65195E-11	1.65035E-12	1.00786E-13
326083505	12.5246	0.055844721	0.002742483	0.000147675	7.96347E-06	4.88476E-07	2.88001E-08	1.69475E-09	8.39392E-11	3.92015E-12	1.55013E-13
378392105	12.5267	0.049649396	0.002092417	9.85106E-05	4.80153E-06	2.82565E-07	1.70716E-08	1.08442E-09	5.96048E-11	3.07444E-12	1.31771E-13
251403905	12.5277	0.543239442	0.013212793	0.000367688	1.0787E-05	4.05278E-07	1.66338E-08	7.97424E-10	3.73792E-11	1.89223E-12	9.04147E-14
403514105	12.5287	1.545623988	0.039426014	0.000990424	2.21855E-05	6.1339E-07	1.99434E-08	8.49412E-10	3.87699E-11	2.03981E-12	1.05749E-13
331216505	12.5291	0.50370895	0.011665985	0.000315924	9.45721E-06	3.90692E-07	1.91541E-08	1.14813E-09	6.6969E-11	3.81322E-12	1.62726E-13
256802105	12.5312	0.000112564	4.49543E-05	1.56307E-05	3.73768E-06	5.45413E-07	4.46123E-08	2.59071E-09	1.09897E-10	4.28675E-12	1.43256E-13
301310105	12.5313	0.001293744	0.000414304	0.00012003	2.54622E-05	3.52857E-06	2.74098E-07	1.4069E-08	4.74765E-10	1.3539E-11	3.0779E-13
296991305	12.5325	0.276078084	0.009583949	0.00037907	1.60473E-05	8.73883E-07	5.25006E-08	3.51409E-09	2.04302E-10	9.93119E-12	2.94288E-13
275069105	12.5365	0.005384645	0.000698443	8.62183E-05	8.35779E-06	6.44453E-07	3.64343E-08	1.85209E-09	8.05621E-11	3.55594E-12	1.43174E-13
242538905	12.5370	3.339204934	0.036615921	0.000501749	8.33416E-06	2.2275E-07	8.02368E-09	3.98815E-10	2.17614E-11	1.37499E-12	8.62431E-14
312049505	12.5375	0.233839321	0.006494969	0.000208549	7.30002E-06	3.42076E-07	1.84551E-08	1.1737E-09	6.9946E-11	3.91579E-12	1.62186E-13
275062505	12.5397	0.027718796	0.002344156	0.00019255	1.27746E-05	7.36055E-07	3.46404E-08	1.62998E-09	7.05626E-11	3.24422E-12	1.39961E-13
275059505	12.5406	0.026261441	0.002242287	0.000189585	1.33776E-05	8.33461E-07	4.1613E-08	1.99173E-09	8.44533E-11	3.7066E-12	1.49978E-13
282583505	12.5427	0.042656355	0.002423694	0.000150149	9.27875E-06	6.41667E-07	4.17208E-08	2.59293E-09	1.27299E-10	5.45001E-12	1.82191E-13
242433305	12.5434	0.040418688	0.001655455	7.04487E-05	2.77404E-06	1.25031E-07	6.10117E-09	3.62626E-10	2.23931E-11	1.55213E-12	1.05395E-13
411723305	12.5441	9.76817E-05	2.80753E-05	7.53036E-06	1.57828E-06	2.40399E-07	2.33016E-08	1.65644E-09	8.47696E-11	3.8452E-12	1.45588E-13
267837305	12.5466	0.025134794	0.001893388	0.000150266	1.12038E-05	8.42531E-07	5.37219E-08	3.07032E-09	1.37362E-10	5.58766E-12	1.88541E-13
267843905	12.5466	0.000169574	6.23403E-05	2.0431E-05	4.80779E-06	7.25574E-07	6.26475E-08	3.7709E-09	1.60582E-10	6.10467E-12	1.94445E-13
260597105	12.5474	2.671089807	0.043636534	0.000846673	1.83862E-05	5.70829E-07	2.15138E-08	1.01879E-09	4.8103E-11	2.38686E-12	1.05555E-13
343910705	12.5482	1.403925985	0.033761195	0.000924032	2.634E-05	9.45707E-07	3.63412E-08	1.60465E-09	6.81495E-11	3.09938E-12	1.31817E-13
256917305	12.5483	1.217848148	0.022962134	0.000511405	1.27201E-05	4.48678E-07	1.92476E-08	1.0391E-09	5.6037E-11	3.06832E-12	1.34035E-13
397517705	12.5500	2.934220096	0.04353692	0.000774125	1.56489E-05	4.67612E-07	1.77776E-08	9.03004E-10	4.96119E-11	3.1329E-12	1.95639E-13
326084105	12.5501	0.031230216	0.001706182	0.000101868	6.09037E-06	4.11929E-07	2.66675E-08	1.69558E-09	8.84831E-11	4.19862E-12	1.62675E-13
242440505	12.5506	0.031752947	0.001733725	9.06113E-05	3.90854E-06	1.74731E-07	8.07447E-09	4.48552E-10	2.57597E-11	1.66176E-12	1.04869E-13
334775105	12.5506	0.000294271	9.71171E-05	2.64673E-05	4.55456E-06	4.79583E-07	3.23404E-08	1.88971E-09	9.55017E-11	4.95186E-12	2.37671E-13
256805705	12.5513	0.102708388	0.004504639	0.000220144	1.11007E-05	6.70025E-07	4.08683E-08	2.53356E-09	1.27333E-10	5.46531E-12	1.72608E-13
256916705	12.5526	0.89302367	0.018134785	0.000433212	1.15056E-05	4.28839E-07	1.92592E-08	1.07658E-09	5.94646E-11	3.28098E-12	1.408E-13
307244705	12.5539	0.080415967	0.004134469	0.000230402	1.25539E-05	7.48231E-07	4.10766E-08	2.19343E-09	9.77125E-11	4.14993E-12	1.51224E-13
337664105	12.5540	1.894538505	0.036439353	0.000817772	1.99254E-05	6.56911E-07	2.48472E-08	1.13661E-09	5.15413E-11	2.53358E-12	1.17302E-13
260597705	12.5548	2.566134415	0.042319072	0.00082758	1.80614E-05	5.60962E-07	2.10423E-08	9.87967E-10	4.62341E-11	2.28978E-12	1.0259E-13
260596505	12.5552	2.259446671	0.039073442	0.000799288	1.81973E-05	5.85448E-07	2.25804E-08	1.07924E-09	5.07859E-11	2.48718E-12	1.0795E-13
282581105	12.5571	0.011390701	0.000989989	8.92105E-05	7.35647E-06	5.86141E-07	3.82863E-08	2.21608E-09	1.01647E-10	4.33442E-12	1.57071E-13
274947905	12.5602	0.312184961	0.012916822	0.000528578	1.8381E-05	6.79109E-07	2.60841E-08	1.21769E-09	5.88921E-11	3.22305E-12	1.72376E-13
267849305	12.5604	0.001193493	0.00018759	2.93882E-05	4.00004E-06	4.70276E-07	4.03689E-08	2.71393E-09	1.30664E-10	5.39308E-12	1.78407E-13
256917905	12.5608	1.324193509	0.024343503	0.000528992	1.28403E-05	4.42918E-07	1.86054E-08	9.85028E-10	5.2129E-11	2.816E-12	1.2392E-13
326085905	12.5627	0.021813987	0.001540559	0.00011408	7.8345E-06	5.391E-07	3.18692E-08	1.77566E-09	8.33165E-11	3.82352E-12	1.55182E-13
256794905	12.5630	0.009079134	0.001005224	0.0001085	9.55699E-06	7.02229E-07	3.86753E-08	1.91149E-09	7.98057E-11	3.34517E-12	1.26705E-13
378384305	12.5640	1.091141447	0.021035074	0.000477653	1.20573E-05	4.28424E-07	1.83561E-08	9.80403E-10	5.18785E-11	2.80412E-12	1.2741E-13
274947305	12.5643	0.283535871	0.01225104	0.000518599	1.84019E-05	6.84375E-07	2.62688E-08	1.22192E-09	5.88134E-11	3.20217E-12	1.70324E-13
256802705	12.5652	0.000213103	6.86096E-05	1.98139E-05	4.13371E-06	5.64533E-07	4.54063E-08	2.64683E-09	1.12978E-10	4.41806E-12	1.47416E-13
275061905	12.5655	0.203257853	0.00804153	0.00034654	1.45628E-05	6.85124E-07	3.11385E-08	1.50885E-09	6.7761E-11	3.19623E-12	1.39914E-13
326084705	12.5674	0.08941388	0.003902659	0.000188243	9.19059E-06	5.22497E-07	2.92581E-08	1.67648E-09	8.24506E-11	3.88131E-12	1.56353E-13
297113705	12.5708	0.002443793	0.000360164	5.28926E-05	6.7159E-06	7.33643E-07	5.81416E-08	3.61021E-09	1.60786E-10	6.18163E-12	1.91248E-13
256916105	12.5711	0.329942171	0.008748075	0.000268231	8.95019E-06	3.99984E-07	2.05223E-08	1.2356E-09	6.89868E-11	3.59856E-12	1.40077E-13
274948505	12.5711	0.622563973	0.020475407	0.000693859	2.11654E-05	7.2942E-07	2.70467E-08	1.23987E-09	5.93043E-11	3.22184E-12	1.71335E-13
275060105	12.5713	0.143323636	0.007225649	0.000381358	1.83275E-05	8.96508E-07	3.95979E-08	1.82065E-09	7.75642E-11	3.50364E-12	1.47949E-13
378497705	12.5714	0.012085527	0.003198613	0.000288505	1.12482E-05	3.93679E-07	1.47056E-08	6.92648E-10	3.45125E-11	1.96488E-12	1.10002E-13
326085305	12.5724	0.097182311	0.004407235	0.000218835	1.07948E-05	6.02363E-07	3.22225E-08	1.749E-09	8.23432E-11	3.80649E-12	1.54712E-13
242444105	12.5726	0.109090987	0.004294992	0.000168717	5.81383E-06	2.24957E-07	9.47508E-09	4.94679E-10	2.7054E-11	1.67572E-12	1.01838E-13
282582905	12.5728	0.021915631	0.001533911	0.000114513	8.22211E-06	6.18861E-07	4.10406E-08	2.4896E-09	1.18302E-10	5.02651E-12	1.73731E-13
378391505	12.5730	0.028094622	0.001544319	9.16037E-05	5.29144E-06	3.33029E-07	1.95111E-08	1.13927E-09	5.77354E-11	2.88932E-12	1.28502E-13
297113105	12.5739	0.002685783	0.000376165	5.28555E-05	6.49847E-06	7.01013E-07	5.58404E-08	3.51611E-09	1.58801E-10	6.15631E-12	1.90842E-13
251291105	12.5757	0.051383481	0.002160315	0.000102345	5.12776E-06	3.21889E-07	2.18301E-08	1.61628E-09	1.03355E-10	5.60105E-12	1.99102E-13
260595905	12.5757	2.014238702	0.03651558	0.000779717	1.84115E-05	6.0702E-07	2.36846E-08	1.13051E-09	5.26158E-11	2.54068E-12	1.09123E-13
282581705	12.5784	0.01733995	0.00131439	0.000105047	7.90662E-06	6.02866E-07	3.92608E-08	2.30938E-09	1.0727E-10	4.55764E-12	1.61595E-13
260598305	12.5790	2.366089762	0.040620823	0.000822668	1.84285E-05	5.78726E-07	2.16003E-08	9.9642E-10	4.55935E-11	2.22493E-12	9.98978E-14
343906505	12.5791	4.149681025	0.061966011	0.001105621	2.229E-05	6.57734E-07	2.43071E-08	1.17085E-09	5.82287E-11	3.08244E-12	1.39371E-13
275061305	12.5813	0.084057025	0.005035908	0.000306624	1.61925E-05	8.19809E-07	3.62962E-08	1.66615E-09	7.14013E-11	3.27074E-12	1.40966E-13
297114305	12.5819	0.002323271	0.000325314	4.58167E-05	5.67867E-06	6.22484E-07	5.07461E-08	3.27285E-09	1.50802E-10	5.91929E-12	1.84496E-13
242441105	12.5838	0.001944832	0.000548988	7.01194E-05	3.98889E-06	1.82313E-07	8.27235E-09	4.5347E-10	2.58741E-11	1.666E-12	1.05204E-13
275060705	12.5839	0.091596965	0.00561738	0.000350962	1.90859E-05	9.90116E-07	4.4203E-08	2.00462E-09	8.34248E-11	3.67209E-12	1.50899E-13
282582305	12.5846	0.014386275	0.001147452	9.62736E-05	7.59244E-06	6.02869E-07	4.06011E-08	2.44237E-09	1.14593E-10	4.85575E-12	1.69882E-13
343910105	12.5852	1.891790674	0.040146772	0.000982771	2.56323E-05	8.76234E-07	3.32595E-08	1.48394E-09	6.41791E-11	2.96785E-12	1.27881E-13
274946705	12.5853	0.035409034	0.003434357	0.000269379	1.38348E-05	6.03512E-07	2.47562E-08	1.18705E-09	5.81601E-11	3.20481E-12	1.72121E-13
256918505	12.5902	1.097324965	0.021282618	0.000485865	1.23211E-05	4.39595E-07	1.89206E-08	1.01493E-09	5.37425E-11	2.86668E-12	1.23717E-13
256803305	12.5904	0.002099357	0.000316639	4.68229E-05	5.78964E-06	5.9103E-07	4.28475E-08	2.49364E-09	1.09706E-10	4.42043E-12	1.50809E-13
297112505	12.5905	0.004077594	0.000502677	6.30726E-05	7.09498E-06	7.29927E-07	5.7571E-08	3.66371E-09	1.67323E-10	6.48097E-12	1.97704E-13
411609305	12.5922	0.019520708	0.001233797	8.41835E-05	5.64639E-06	4.13378E-07	2.79037E-08	1.78667E-09	9.15743E-11	4.20866E-12	1.56813E-13
343907105	12.5923	4.166479036	0.062067072	0.001101377	2.21682E-05	6.49795E-07	2.40265E-08	1.15672E-09	5.73898E-11	3.04768E-12	1.38703E-13
307235705	12.5940	0.038664196	0.002679234	0.000196593	1.36393E-05	9.68407E-07	5.91108E-08	3.2764E-09	1.43286E-10	5.7298E-12	1.90574E-13
274949105	12.5943	0.8875562	0.025499961	0.000770928	2.16568E-05	7.14894E-07	2.60576E-08	1.19097E-09	5.71791E-11	3.12803E-12	1.67815E-13
326076305	12.5950	0.440028315	0.011472534	0.000346049	1.13639E-05	5.01204E-07	2.5478E-08	1.52719E-09	8.52514E-11	4.45564E-12	1.73081E-13
267843305	12.5966	0.000172423	6.38706E-05	2.10679E-05	4.97608E-06	7.49799E-07	6.43426E-08	3.8456E-09	1.62816E-10	6.16677E-12	1.96014E-13
318176105	12.5974	0.00393434	0.000491694	6.16098E-05	6.70802E-06	6.43493E-07	4.66135E-08	2.82484E-09	1.32293E-10	5.7144E-12	2.09857E-13
334903505	12.5980	0.000206862	0.000434234	0.000242751	2.85852E-05	1.44758E-06	5.46826E-08	2.26637E-09	9.39349E-11	4.36957E-12	1.97061E-13
297105305	12.5998	0.032959782	0.002586904	0.000211485	1.58718E-05	1.1601E-06	6.95162E-08	3.67855E-09	1.52415E-10	5.82105E-12	1.86839E-13
267744905	12.6002	0.004542482	0.000703225	0.000105102	1.27356E-05	1.22719E-06	8.21133E-08	4.44644E-09	1.85955E-10	7.30497E-12	2.47634E-13
378390905	12.6024	0.469551207	0.010911321	0.000295699	8.82551E-06	3.63084E-07	1.77829E-08	1.07104E-09	6.32811E-11	3.69308E-12	1.6517E-13
256804505	12.6026	0.164187236	0.006416475	0.000281333	1.28427E-05	7.17241E-07	4.14666E-08	2.50219E-09	1.25161E-10	5.43402E-12	1.75034E-13
307240505	12.6030	0.036717152	0.001896531	0.000108511	6.39614E-06	4.47833E-07	3.17757E-08	2.28727E-09	1.32498E-10	6.2875E-12	2.03869E-13
263531705	12.6047	0.194713173	0.009686456	0.000431715	1.47225E-05	5.14589E-07	1.89859E-08	8.69731E-10	4.18014E-11	2.28977E-12	1.2305E-13
343907705	12.6047	3.798839444	0.06005757	0.001128743	2.37871E-05	7.2307E-07	2.70576E-08	1.29177E-09	6.20891E-11	3.11479E-12	1.3459E-13
242443505	12.6058	0.168682753	0.005354106	0.000180777	5.79841E-06	2.20812E-07	9.30874E-09	4.87568E-10	2.67434E-11	1.66036E-12	1.01109E-13
260595305	12.6065	1.685144824	0.032280548	0.000724697	1.78581E-05	6.06202E-07	2.40232E-08	1.14981E-09	5.32033E-11	2.54844E-12	1.08956E-13
343909505	12.6070	1.30081797	0.031247241	0.000852956	2.41904E-05	8.63512E-07	3.30889E-08	1.46563E-09	6.28688E-11	2.90369E-12	1.25987E-13
307121105	12.6097	0.161944908	0.006262619	0.000270535	1.20259E-05	6.41464E-07	3.45807E-08	1.92973E-09	9.12307E-11	4.00465E-12	1.44437E-13
378383705	12.6103	1.039987653	0.020975916	0.00049564	1.29034E-05	4.65646E-07	1.99017E-08	1.04007E-09	5.29513E-11	2.7522E-12	1.23795E-13
297114905	12.6109	0.086596182	0.004172534	0.000221747	1.19555E-05	7.48517E-07	4.58151E-08	2.77121E-09	1.34183E-10	5.62375E-12	1.79734E-13
326186705	12.6110	0.307518269	0.009528684	0.000334379	1.22809E-05	5.62448E-07	2.71436E-08	1.43047E-09	6.77408E-11	3.1695E-12	1.29285E-13
343908305	12.6135	2.263139749	0.043740498	0.000985287	2.40791E-05	7.97134E-07	3.02837E-08	1.38105E-09	6.13954E-11	2.89946E-12	1.26362E-13
343908905	12.6154	2.051250741	0.042453905	0.00101408	2.58148E-05	8.64337E-07	3.23148E-08	1.43169E-09	6.19929E-11	2.89084E-12	1.26336E-13
274956905	12.6172	0.00308889	0.00052301	8.08231E-05	9.15233E-06	7.53043E-07	4.29826E-08	2.16932E-09	9.38305E-11	4.14168E-12	1.6757E-13
297111905	12.6172	0.001659768	0.000271349	4.37438E-05	5.99412E-06	6.85971E-07	5.54835E-08	3.46347E-09	1.54697E-10	5.98966E-12	1.87768E-13
359210705	12.6185	0.049938732	0.002994117	0.000192226	1.18578E-05	7.72836E-07	4.46916E-08	2.41521E-09	1.05013E-10	4.22806E-12	1.42673E-13
282573305	12.6188	0.004197837	0.00046656	5.33861E-05	5.58642E-06	5.54396E-07	4.39018E-08	2.90333E-09	1.41365E-10	5.9154E-12	1.96807E-13
242442905	12.6211	0.099107965	0.003804826	0.000148531	5.19384E-06	2.05452E-07	8.8335E-09	4.6934E-10	2.60909E-11	1.64083E-12	1.01235E-13
242442305	12.6216	0.023578518	0.001706147	0.000103133	4.48356E-06	1.9124E-07	8.47074E-09	4.57939E-10	2.58307E-11	1.64622E-12	1.0292E-13
260598905	12.6224	3.146330253	0.048715558	0.000896085	1.84259E-05	5.4434E-07	1.96665E-08	9.03756E-10	4.20763E-11	2.10992E-12	9.74365E-14
275069705	12.6229	0.07179037	0.004247622	0.000260846	1.44243E-05	7.87554E-07	3.74637E-08	1.78748E-09	7.6929E-11	3.44725E-12	1.42763E-13
274946105	12.6247	0.025757736	0.002593405	0.000210026	1.11076E-05	4.99407E-07	2.1189E-08	1.05181E-09	5.34203E-11	3.04967E-12	1.69825E-13
274949705	12.6282	1.696015542	0.040931115	0.001067703	2.68542E-05	8.27521E-07	2.88485E-08	1.27864E-09	5.98829E-11	3.20772E-12	1.68733E-13
267837905	12.6306	0.026589374	0.002012084	0.000160001	1.18915E-05	8.8546E-07	5.56278E-08	3.13507E-09	1.39059E-10	5.65398E-12	1.9215E-13
347277905	12.6309	0.729780701	0.017047904	0.000463359	1.37887E-05	5.58738E-07	2.63826E-08	1.48753E-09	7.89574E-11	3.99961E-12	1.55523E-13
296990705	12.6338	0.301957784	0.010428412	0.000409782	1.72013E-05	9.29533E-07	5.56348E-08	3.73149E-09	2.18665E-10	1.07453E-11	3.19538E-13
307239905	12.6388	0.005128775	0.000494588	5.02136E-05	4.86394E-06	4.79759E-07	4.05314E-08	2.95483E-09	1.55623E-10	6.58458E-12	2.03503E-13
256919105	12.6391	1.349341527	0.024782231	0.000536795	1.29408E-05	4.42544E-07	1.84452E-08	9.70977E-10	5.11817E-11	2.7632E-12	1.22736E-13
242432705	12.6396	0.087952914	0.002907401	0.000103703	3.59799E-06	1.50168E-07	6.96075E-09	3.98492E-10	2.38391E-11	1.60712E-12	1.06277E-13
256914905	12.6407	0.181453533	0.005805869	0.000211831	8.25183E-06	4.14439E-07	2.2955E-08	1.42412E-09	7.8243E-11	3.87675E-12	1.42625E-13
267849905	12.6444	0.000787515	0.000150362	2.78729E-05	4.28403E-06	5.27218E-07	4.43871E-08	2.84816E-09	1.31824E-10	5.36676E-12	1.79793E-13
260594705	12.6452	1.411310565	0.028609564	0.000676686	1.74648E-05	6.14303E-07	2.4972E-08	1.21226E-09	5.62555E-11	2.67151E-12	1.12015E-13
267842705	12.6461	0.000174496	6.32416E-05	2.05142E-05	4.80654E-06	7.2598E-07	6.28624E-08	3.7981E-09	1.62536E-10	6.21506E-12	1.99294E-13
351545705	12.6494	0.603317399	0.015010561	0.000433315	1.36786E-05	5.867E-07	2.94689E-08	1.78044E-09	1.02294E-10	5.55368E-12	2.16622E-13
260588705	12.6497	0.344907229	0.009906339	0.000324084	1.11954E-05	4.91394E-07	2.31806E-08	1.21324E-09	5.74139E-11	2.67726E-12	1.07969E-13
297115505	12.6585	0.007590705	0.000785165	8.35158E-05	8.06266E-06	7.32899E-07	5.27002E-08	3.17705E-09	1.42536E-10	5.60608E-12	1.78306E-13
301309505	12.6640	0.002337064	0.000635018	0.00015759	2.89231E-05	3.5532E-06	2.52192E-07	1.23469E-08	4.14188E-10	1.2148E-11	2.91204E-13
256794305	12.6655	0.013124902	0.001396632	0.000144358	1.20607E-05	8.35231E-07	4.34502E-08	2.05786E-09	8.35131E-11	3.44447E-12	1.29351E-13
274950305	12.6686	1.025439439	0.031516221	0.00100198	2.87038E-05	9.31346E-07	3.25837E-08	1.41796E-09	6.4585E-11	3.3537E-12	1.70592E-13
307239305	12.6700	0.000787344	0.000152546	2.88644E-05	4.58997E-06	5.93099E-07	5.268E-08	3.50111E-09	1.62474E-10	6.40369E-12	2.01546E-13
